Title,Type,Category,Tags,Published,Source Page URL - (The page we are linking from),Inbound Link Page Source URL,Inbound Link Anchor,Outbound Internal Link URL,Outbound Internal Link Anchor,Outbound External Link URL,Outbound External Link Anchor
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-56,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-57,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://www.britannica.com/EBchecked/topic/179408/education,"אנציקלופדיה בריטניקה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-casson_58-0,"לקפוץ מעלה אל:1"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-casson_58-1,"2"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-casson_58-2,"3"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-daily_59-0,"לקפוץ מעלה אל:1"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-daily_59-1,"2"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://library.thinkquest.org/26602/entertainment.htm#leisure,"חיי היום יום-בידור"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-romana_60-0,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://penelope.uchicago.edu/~grout/encyclopaedia_romana/circusmaximus/circusmaximus.html,"קירקוס מקסימוס באנציקלופדיה רומאנה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-61,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://web.archive.org/web/20071211235746/http://www.athenapub.com/rhone1.htm,"אתרים ומוזאונים ברומא הגאלית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%90%D7%A8%D7%9C,"ארל"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-water_62-0,"לקפוץ מעלה אל:1"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-water_62-1,"2"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://www.swan.ac.uk/grst/Specific%20subjects/Engineering/engineering.htm,"מדע וטכנולוגיה יוונית ורומית: הנדסה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-63,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%A1%D7%A7%D7%A1%D7%98%D7%95%D7%A1_%D7%99%D7%95%D7%9C%D7%99%D7%95%D7%A1_%D7%A4%D7%A8%D7%95%D7%A0%D7%98%D7%99%D7%A0%D7%95%D7%A1,"סקסטוס יוליוס פרונטינוס"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://www.uvm.edu/~rrodgers/Frontinus.html,"על אודות אמות המים של רומא"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-64,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://www.waterhistory.org/histories/rome/,"מערכות המים והשפכים ברומא הקיסרית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-65,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://books.google.co.il/books?id=LAgxAJNXhFwC&amp;pg=PA251&amp;lpg=PA251&amp;dq=Earth,+walls+and+water+in+Late+Antique+Constantinople&amp;source=bl&amp;ots=T_dWEeV225&amp;sig=HibmK3xedxj1Pya-vSMoka53B_M&amp;hl=iw&amp;ei=P1sPTP22C9OnsQbD6uXmCA&amp;sa=X&amp;oi=book_result&amp;ct=result&amp;resnum=3&amp;ved=0CBwQ6AEwAg#v=onepage&amp;q=Earth%2C%20walls%20and%20water%20in%20Late%20Antique%20Constantinople&amp;f=false,"ג&#8217;יימס קראו,&nbsp;אדמה, חומות ומים בקונסטנטינופול העתי"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-66,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-67,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://jpress.org.il/olive/apa/nli_heb/SharedView.Article.aspx?href=DAV/1932/08/10&amp;id=Ar00204,"מרד בר-כוכבא בפי היסטוריון רומאי"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%93%D7%91%D7%A8_(%D7%A2%D7%99%D7%AA%D7%95%D7%9F),"דבר"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%99%D7%9E%D7%A4%D7%A8%D7%99%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA#cite_ref-68,"^"
,,"Uncategorized",,,/link-whisper-test-site/%d7%94%d7%90%d7%99%d7%9e%d7%a4%d7%a8%d7%99%d7%94-%d7%94%d7%a8%d7%95%d7%9e%d7%99%d7%aa/,,,,,http://www.fordham.edu/halsall/source/chrysostom-jews6.html#HOMILY_I,"דרשותיו של יוחנן כריסוסטומוס נגד היהודים"
"רפובליקה",Post,"Uncategorized",,"June 22, 2021",/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%98%D7%99%D7%A0%D7%99%D7%AA,"לטינית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%9E%D7%A9%D7%9C,"ממשל"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A9%D7%9C%D7%98%D7%95%D7%9F,"שלטון"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%90%D7%A7%D7%93%D7%9E%D7%99%D7%94_%D7%9C%D7%9C%D7%A9%D7%95%D7%9F_%D7%94%D7%A2%D7%91%D7%A8%D7%99%D7%AA,"האקדמיה ללשון העברית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%90%D7%9C%D7%99%D7%A2%D7%96%D7%A8_%D7%91%D7%9F-%D7%99%D7%94%D7%95%D7%93%D7%94,"אליעזר בן-יהודה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A0%D7%A8%D7%9B%D7%99%D7%94,"מונרכיים"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%93%D7%99%D7%A7%D7%98%D7%98%D7%95%D7%A8%D7%94,"דיקטטוריים"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%A9%D7%99%D7%90,"נשיא"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94,"דמוקרטיה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94_%D7%90%D7%A1%D7%9C%D7%90%D7%9E%D7%99%D7%AA,"רפובליקות האסלאמיות"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%93%D7%99%D7%A0%D7%95%D7%AA_%D7%90%D7%A4%D7%A8%D7%99%D7%A7%D7%94,"מדינות אפריקה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A0%D7%A8%D7%9B%D7%99%D7%94_%D7%97%D7%95%D7%A7%D7%AA%D7%99%D7%AA,"מונרכיה חוקתית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%9E%D7%9C%D7%9B%D7%94_%D7%94%D7%9E%D7%90%D7%95%D7%97%D7%93%D7%AA,"הממלכה המאוחדת"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%93%D7%99%D7%A0%D7%94,"מדינה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%91%D7%97%D7%99%D7%A8%D7%95%D7%AA,"בחירות"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94_%D7%94%D7%A8%D7%95%D7%9E%D7%99%D7%AA,"הרפובליקה הרומית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%95%D7%9E%D7%90_%D7%94%D7%A2%D7%AA%D7%99%D7%A7%D7%94,"רומא העתיקה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/509_%D7%9C%D7%A4%D7%A0%D7%94%22%D7%A1,"509 לפנה\"ס"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/44_%D7%9C%D7%A4%D7%A0%D7%94%22%D7%A1,"44 לפנה\"ס"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%A1%D7%A0%D7%90%D7%98_%D7%94%D7%A8%D7%95%D7%9E%D7%99,"הסנאט הרומי"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%97%D7%95%D7%A7,"חוק"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%A8%D7%9C%D7%9E%D7%A0%D7%98,"פרלמנט"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%9B%D7%A0%D7%A1%D7%AA,"כנסת"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A1%D7%9F_%D7%9E%D7%A8%D7%99%D7%A0%D7%95,"סן מרינו"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/301,"301"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%97%D7%95%D7%A7%D7%94,"חוקה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/1600,"1600"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%9E%D7%94%D7%A4%D7%9B%D7%94_%D7%94%D7%A6%D7%A8%D7%A4%D7%AA%D7%99%D7%AA,"המהפכה הצרפתית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A0%D7%A8%D7%9B%D7%99%D7%94,"מונרכיות"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%90%D7%99%D7%A8%D7%95%D7%A4%D7%94,"אירופה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%94%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94_%D7%94%D7%A6%D7%A8%D7%A4%D7%AA%D7%99%D7%AA_%D7%94%D7%A8%D7%90%D7%A9%D7%95%D7%A0%D7%94,"הרפובליקה הצרפתית הראשונה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94#%D7%94%D7%A2%D7%99%D7%A7%D7%A8%D7%95%D7%9F_%D7%94%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%A0%D7%99,"1&nbsp;העיקרון הרפובליקני"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94#%D7%A8%D7%90%D7%95_%D7%92%D7%9D,"2&nbsp;ראו גם"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94#%D7%A7%D7%99%D7%A9%D7%95%D7%A8%D7%99%D7%9D_%D7%97%D7%99%D7%A6%D7%95%D7%A0%D7%99%D7%99%D7%9D,"3&nbsp;קישורים חיצוניים"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94#%D7%94%D7%A2%D7%A8%D7%95%D7%AA_%D7%A9%D7%95%D7%9C%D7%99%D7%99%D7%9D,"4&nbsp;הערות שוליים"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/w/index.php?title=%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94&amp;action=edit&amp;section=1,"עריכת קוד מקור"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/w/index.php?title=%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94&amp;veaction=edit&amp;section=1,"עריכה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%90%D7%96%D7%A8%D7%97,"אזרח"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA,"זכויות"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94#cite_note-1,"[1]"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%99%D7%91%D7%A8%D7%9C%D7%99%D7%96%D7%9D,"ליברליזם"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%9C%D7%90%D7%95%D7%9E%D7%99%D7%95%D7%AA,"הלאומיות האתנית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%90%D7%99%D7%A8%D7%95%D7%95%D7%99%D7%A0%D7%92_%D7%A7%D7%A8%D7%99%D7%A1%D7%98%D7%95%D7%9C,"ארווינג קריסטול."
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A4%D7%95%D7%9C%D7%99%D7%98%D7%99%D7%A7%D7%90%D7%99,"פוליטיקאים"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94#cite_note-2,"[2]"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/w/index.php?title=%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94&amp;action=edit&amp;section=2,"עריכת קוד מקור"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/w/index.php?title=%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94&amp;veaction=edit&amp;section=2,"עריכה"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%94_%D7%A4%D7%93%D7%A8%D7%9C%D7%99%D7%AA,"רפובליקה פדרלית"
,,"Uncategorized",,,/link-whisper-test-site/%d7%a8%d7%a4%d7%95%d7%91%d7%9c%d7%99%d7%a7%d7%94/,,,,,https://he.wikipedia.org/wiki/%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94_%D7%A8%D7%A4%D7%95%D7%91%D7%9C%D7%99%D7%A7%D7%A0%D7%99%D7%AA,"דמוקרטיה רפובליקנית"
